time,latitude,longitude,depth,mag
2023-11-03T07:52:38.777Z,-62.2944,-155.567,10,5.7
2023-11-03T07:50:55.183Z,51.7733,-178.6697,101.361,3
2023-11-03T07:50:16.590Z,35.9053333,-117.729,4.87,1.48
2023-11-03T07:49:40.760Z,33.4905,-116.4885,14.28,0.75
2023-11-03T07:44:16.050Z,37.5633333,-118.8261667,5.65,1.12
2023-11-03T07:41:04.030Z,57.045,-135.639666666667,7.79,-0.71
2023-11-03T07:38:49.150Z,19.4875,-155.594333333333,9.35,0.72
2023-11-03T07:37:40.613Z,-30.0087,-72.056,29.297,4.6
2023-11-03T07:29:33.196Z,36.7646,68.5624,49.817,4.4
2023-11-03T07:25:56.600Z,19.2935,-155.379833333333,3.24,0.98
2023-11-03T07:22:36.050Z,19.4671666666667,-155.589833333333,6.58,0.61
2023-11-03T07:12:55.938Z,62.362,-148.8535,34.4,1.4
2023-11-03T07:09:09.600Z,39.9341667,-123.2656667,5.73,1.63
2023-11-03T07:09:07.430Z,19.459,-155.592833333333,5.1,0.85
2023-11-03T07:07:06.570Z,38.7856674,-122.7353363,1.62,0.91
2023-11-03T07:05:31.490Z,33.764,-116.9353333,14.18,0.46
2023-11-03T06:58:28.260Z,19.4641666666667,-155.612666666667,8.16,0.72
2023-11-03T06:50:23.669Z,61.4796,-151.5738,75.6,1.1
2023-11-03T06:47:27.439Z,51.9066,-172.3685,10.726,5
2023-11-03T06:44:10.121Z,64.7631,-148.9097,12,1
2023-11-03T06:34:15.349Z,63.1417,-151.4369,9.3,1.4
2023-11-03T06:26:38.352Z,38.683,23.5628,9.893,5.1
2023-11-03T06:21:25.890Z,35.956,-117.6855,2.4,1.85
2023-11-03T06:13:44.710Z,37.725,-122.1475,7.89,1.83
2023-11-03T06:13:27.790Z,33.7648333,-116.937,15.32,1.15
2023-11-03T06:01:36.770Z,59.3299,-152.2317,72.5,1.8
2023-11-03T05:58:59.450Z,35.26583333,-98.01216667,6.26,1.46
2023-11-03T05:52:44.620Z,-4.6999,101.9367,64.95,4.8
2023-11-03T05:50:29.730Z,43.5053333333333,-110.676666666667,5.09,0.52
2023-11-03T05:48:30.370Z,44.399,-110.6081667,4.55,1.69
2023-11-03T05:47:37.180Z,19.4648333333333,-155.602333333333,11.77,0.81
2023-11-03T05:45:18.240Z,58.1735,-155.377666666667,2.12,0.2
2023-11-03T05:40:15.830Z,19.463,-155.604,10.12,1.08
2023-11-03T05:33:49.020Z,19.4548333333333,-155.604666666667,4.26,0.59
2023-11-03T05:24:59.050Z,19.1491661071777,-155.366668701172,29.9599990844727,2.24
2023-11-03T05:24:36.640Z,19.3824996948242,-155.240661621094,0.800000011920929,1.7
2023-11-03T05:18:58.590Z,48.888,-122.376666666667,15.1,1.1
2023-11-03T05:16:48.919Z,21.1198,122.0309,10,4.7
2023-11-03T05:12:29.020Z,44.2836666666667,-115.09,5.66,1.74
2023-11-03T05:10:06.530Z,54.1166666666667,-165.9515,12.92,0.04
2023-11-03T05:05:06.220Z,19.3926666666667,-155.622833333333,36.84,1.51
2023-11-03T04:53:07.370Z,58.1841666666667,-155.330166666667,1.8,-0.01
2023-11-03T04:48:17.611Z,31.683,-104.424,6.3886,1.6
2023-11-03T04:46:28.690Z,19.4753333333333,-155.600666666667,11.42,0.86
2023-11-03T04:39:39.786Z,31.676,-104.423,7.0056,1.5
2023-11-03T04:37:20.723Z,31.678,-104.424,7.2627,2.2
2023-11-03T04:28:18.948Z,31.388,-103.479,12.5329,1.6
2023-11-03T04:27:13.070Z,38.8231667,-122.7841667,0.6,0.34
2023-11-03T04:25:44.182Z,63.9526,-22.2501,10,4.6
2023-11-03T04:23:01.080Z,38.8238335,-122.8078308,2.6,0.71
2023-11-03T04:16:21.520Z,35.6426667,-117.5623333,4.22,0.87
2023-11-03T04:12:59.450Z,45.3705,-121.703166666667,0.6,1.18
2023-11-03T04:11:56.090Z,17.9595,-66.9355,9.86,3.07
2023-11-03T04:11:02.800Z,44.4641666666667,-115.218333333333,6.16,2.57
2023-11-03T03:59:31.110Z,38.7840004,-122.7653351,1.79,0.77
2023-11-03T03:59:15.510Z,38.7891655,-122.7668304,2.24,0.59
2023-11-03T03:59:13.189Z,36.42183333,-97.688,9.39,1.31
2023-11-03T03:55:39.517Z,35.3847,27.3347,10,4.5
2023-11-03T03:52:32.220Z,17.9901666666667,-67.1553333333333,15.08,2.48
2023-11-03T03:45:40.160Z,17.9355,-66.9543333333333,15.76,2.72
2023-11-03T03:42:20.330Z,35.7685,-117.5803333,1.88,0.63
2023-11-03T03:41:26.220Z,17.9478333333333,-66.9503333333333,14.98,2.48
2023-11-03T03:40:14.460Z,55.4861666666667,-161.9915,-3,0.68
2023-11-03T03:39:26.910Z,32.7303333,-115.5501667,13.27,1.53
2023-11-03T03:33:16.150Z,19.1493339538574,-155.481506347656,31.5300006866455,2.06999993
2023-11-03T03:30:07.060Z,35.9105,-117.694,9.45,0.48
2023-11-03T03:26:19.424Z,11.3972,125.9453,35,4.7
2023-11-03T03:26:08.340Z,58.1713333333333,-155.376333333333,2.09,0.14
2023-11-03T03:23:55.000Z,60.0571666666667,-153.047,0.97,-0.76
2023-11-03T03:23:30.810Z,35.765,-117.5843333,4.3,0.76
2023-11-03T03:23:18.740Z,35.7675,-117.5831667,9.73,0.69
2023-11-03T03:19:19.280Z,38.7595,-122.736,1.56,0.4
2023-11-03T03:10:54.520Z,35.7663333,-117.5813333,3.88,0.38
2023-11-03T03:00:52.350Z,38.8168335,-122.7726669,2.42,0.32
2023-11-03T02:49:42.800Z,35.7665,-117.582,8.18,1.27
2023-11-03T02:44:02.200Z,35.7648333,-117.588,9.74,0.42
2023-11-03T02:44:00.069Z,31.672,-104.183,4.2035,1.7
2023-11-03T02:40:37.050Z,32.3926667,-115.258,7.94,2.38
2023-11-03T02:30:05.050Z,38.7981682,-122.8154984,3.4,1.07
2023-11-03T02:25:52.780Z,35.7658333,-117.5826667,6.37,2.66
2023-11-03T02:20:16.850Z,57.0456666666667,-135.697833333333,9.22,0.37
2023-11-03T01:51:04.360Z,58.3155,-154.846666666667,4.67,0.28
2023-11-03T01:47:37.614Z,63.2861,-149.3314,96.4,2.2
2023-11-03T01:31:48.278Z,31.679,-104.397,6.6971,1.8
2023-11-03T01:29:50.970Z,34.0485,-117.2653333,12.18,0.93
2023-11-03T01:24:26.155Z,37.2575,-116.0523,5.8,0.3
2023-11-03T01:23:19.782Z,60.27,-143.0411,8.4,0.8
2023-11-03T01:20:36.657Z,62.1471,-149.5099,25.8,1.4
2023-11-03T01:10:39.130Z,58.2945,-154.860166666667,16.37,0.38
2023-11-03T01:06:43.163Z,36.6531,-116.3264,6,-0.1
2023-11-03T01:02:39.250Z,32.997,-116.4435,9.81,0.33
2023-11-03T00:54:10.828Z,65.0338,-147.3563,3.4,1.6
2023-11-03T00:53:33.121Z,40.0689,-119.6682,14.8,-0.2
2023-11-03T00:36:20.720Z,58.181,-155.319666666667,1.57,0.75
2023-11-03T00:23:14.556Z,63.2537,-150.6727,129.7,1.6
2023-11-03T00:18:13.761Z,31.66,-104.418,5.3346,2
2023-11-03T00:12:06.860Z,34.5425,-97.49116667,3.72,1.16
2023-11-03T00:02:52.580Z,45.3205,-121.645333333333,6.19,0.57
2023-11-02T23:58:41.750Z,37.4843333,-118.8066667,6.06,0.71
2023-11-02T23:58:35.221Z,17.0625,-94.2258,132.034,4.9
2023-11-02T23:57:18.506Z,-59.8147,-26.4323,29.73,5.1
2023-11-02T23:43:01.648Z,-45.6418,-74.6173,21.767,4.2
2023-11-02T23:38:16.020Z,46.8495,-121.922666666667,4.01,0.59
2023-11-02T23:36:09.200Z,38.8370018,-122.7976685,2.34,0.67
2023-11-02T23:33:19.500Z,35.7683333,-117.5705,2.38,0.53
2023-11-02T23:22:58.569Z,59.6184,-138.7971,0.1,2.2
2023-11-02T23:17:42.769Z,-18.2893,179.7054,517.573,4.1
2023-11-02T23:06:25.510Z,45.8866666666667,-122.4425,-0.79,1.27
2023-11-02T23:05:34.391Z,61.3637,-150.0785,36.1,1.6
2023-11-02T23:02:32.001Z,-23.2474,170.1553,10,4.2
2023-11-02T23:01:59.950Z,38.8071671,-122.8225021,1.49,1.14
2023-11-02T23:01:48.118Z,37.1678,-117.995,6,1.4
2023-11-02T22:50:53.566Z,57.9786,-155.989,5.6,1.4
2023-11-02T22:45:45.520Z,-9.0789,159.7278,129.17,4.5
2023-11-02T22:45:32.480Z,31.66,-104.287,6.4915,2
2023-11-02T22:44:37.800Z,38.7905006,-122.7713318,2.16,0.75
2023-11-02T22:42:22.911Z,29.5051,139.0366,450.877,4.2
2023-11-02T22:41:40.953Z,31.723,-104.323,6.5943,1.7
2023-11-02T22:39:36.460Z,42.434,-119.759,-1.57,1.82
2023-11-02T22:37:31.060Z,33.735,-116.1038333,9.81,0.62
2023-11-02T22:33:00.930Z,33.3065,-116.2211667,10.94,0.97
2023-11-02T22:29:41.076Z,-21.0647,-176.0473,174.917,4.4
2023-11-02T22:27:45.380Z,53.3595,-168.045333333333,38.62,0.69
2023-11-02T22:27:37.310Z,38.8191681,-122.7636642,2.14,0.69
2023-11-02T22:27:22.100Z,38.8188324,-122.7630005,2.15,1.03
2023-11-02T22:26:35.750Z,34.047,-117.2666667,11.16,1.13
2023-11-02T22:04:13.256Z,31.664,-104.297,7.3656,2
2023-11-02T21:57:13.860Z,-56.9839,-24.743,10,4.5
2023-11-02T21:53:11.529Z,35.79766667,-96.65416667,7.21,1.16
2023-11-02T21:45:20.921Z,38.1437,-118.2483,12.5,1.2
2023-11-02T21:36:59.530Z,46.8545,-121.7615,1.47,0.65
2023-11-02T21:33:26.740Z,38.8226667,-122.7868333,0.72,1.37
2023-11-02T21:28:46.773Z,-35.6387,179.3913,60.127,4.1
2023-11-02T21:21:47.600Z,60.0713333333333,-152.9905,1.54,0
2023-11-02T20:42:28.300Z,58.234,-155.178666666667,3.93,-0.3
2023-11-02T20:37:01.550Z,35.8865,-117.6895,5.79,1.05
2023-11-02T20:32:57.320Z,36.39933333,-98.44,7.33,1.48
2023-11-02T20:27:25.710Z,36.9805,-121.6415,4.33,1.07
2023-11-02T20:24:31.838Z,31.657,-104.301,6.8771,1.6
2023-11-02T20:24:30.190Z,38.829834,-122.8423309,-0.58,0.73
2023-11-02T20:21:56.730Z,33.8458333,-117.4955,2.22,1.84
2023-11-02T20:21:35.060Z,35.636,-117.4586667,7.22,0.27
2023-11-02T20:19:25.880Z,58.243,-155.140166666667,2.27,-0.74
2023-11-02T20:10:26.140Z,33.5315,-116.5303333,11.71,0.13
2023-11-02T20:09:39.510Z,58.2028333333333,-155.227166666667,4.13,-0.54
2023-11-02T20:06:35.270Z,38.7893333,-122.7671661,2.13,0.77
2023-11-02T20:00:19.280Z,38.7804985,-122.7634964,0.55,0.74
2023-11-02T19:59:20.260Z,38.7988333,-122.764,4.18,0.13
2023-11-02T19:52:05.191Z,31.66,-104.293,6.9028,1.5
2023-11-02T19:51:09.965Z,62.7253,-152.4524,0,1.7
2023-11-02T19:45:59.090Z,38.6883333,-122.498,6.07,1.47
2023-11-02T19:45:51.343Z,32.407,-101.585,4.035,2.4
2023-11-02T19:39:45.098Z,36.6574,-116.2709,6.7,-0.3
2023-11-02T19:39:13.620Z,46.8971666666667,-112.647833333333,11.56,0.78
2023-11-02T19:39:10.865Z,32.403,-101.588,4.4752,3.3
2023-11-02T19:23:49.700Z,33.7268333,-116.7671667,17.26,0.57
2023-11-02T19:16:53.600Z,40.3438333,-124.6258333,16.22,2.01
2023-11-02T18:58:29.174Z,62.1573,-145.6483,3.9,1.5
2023-11-02T18:56:48.099Z,31.657,-104.298,6.6971,1.9
2023-11-02T18:56:18.002Z,31.658,-104.295,7.4587,1.6
2023-11-02T18:55:51.836Z,31.656,-104.295,7.2142,1.5
2023-11-02T18:54:52.700Z,36.0215,-117.7635,0.77,0.49
2023-11-02T18:54:18.776Z,31.655,-104.293,7.5712,3.1
2023-11-02T18:53:39.324Z,31.665,-104.292,7.9825,2.8
2023-11-02T18:51:50.420Z,33.232,-116.7881667,10.1,0.64
2023-11-02T18:37:57.678Z,31.661,-104.297,6.6971,1.7
2023-11-02T18:36:29.940Z,36.8926667,-121.6248333,-0.12,1.62
2023-11-02T18:36:06.656Z,31.656,-104.291,8.291,2
2023-11-02T18:32:43.080Z,38.8111649,-122.8014984,2.43,1.09
2023-11-02T18:31:37.460Z,38.8101667,-122.8008333,2.71,2.17
2023-11-02T18:28:16.707Z,60.6258,-144.3221,5.5,1.6
2023-11-02T18:11:49.492Z,-17.5794,-178.9797,540.822,4.7
2023-11-02T18:07:53.849Z,28.921,-98.246,5.2578,2
2023-11-02T18:05:44.710Z,34.048,-117.2616667,11.23,1.2
2023-11-02T18:05:23.980Z,45.0786666666667,-111.743666666667,-2,1.06
2023-11-02T18:05:00.599Z,31.679,-104.402,6.6971,1.5
2023-11-02T18:04:32.099Z,31.674,-104.402,7.4684,0.9
2023-11-02T17:58:13.750Z,34.5345,-97.47566667,7.02,1.57
2023-11-02T17:55:10.580Z,38.8284988,-122.8151703,2.41,0.76
2023-11-02T17:49:27.730Z,38.8284988,-122.8151703,2.27,0.76
2023-11-02T17:43:41.182Z,28.922,-98.257,8.4858,2.6
2023-11-02T17:39:08.530Z,19.163,-155.4655,33.82,1.52
2023-11-02T17:30:06.223Z,59.4649,-151.5938,46.7,1.6
2023-11-02T17:29:34.550Z,58.1735,-155.3795,2.16,-0.32
2023-11-02T17:26:04.906Z,58.1721,-155.4039,0,1
2023-11-02T17:25:33.051Z,31.672,-104.403,7.581,1.8
2023-11-02T17:25:00.929Z,31.671,-104.404,7.9967,1.9
2023-11-02T17:20:41.450Z,38.7966652,-122.7208328,-0.87,1.13
2023-11-02T17:13:40.210Z,34.38,-96.84216667,0,1.48
2023-11-02T17:13:09.530Z,52.0731666666667,-176.175666666667,15.18,0.94
2023-11-02T17:12:35.963Z,10.0446,126.1506,81.338,4.5
2023-11-02T17:08:42.870Z,34.4115,-119.2603333,11.92,1.23
2023-11-02T17:02:01.967Z,4.4719,127.7063,135.409,4.3
2023-11-02T16:51:29.010Z,32.222,-102.004,8.388,3.3
2023-11-02T16:51:25.560Z,35.9871667,-117.7741667,7.19,1.52
2023-11-02T16:26:53.860Z,38.8325005,-122.8184967,1.47,1.04
2023-11-02T16:22:26.570Z,34.9243333,-119.0295,13.03,1.72
2023-11-02T16:20:50.583Z,60.8087,-151.0042,9.1,2
2023-11-02T16:16:13.680Z,39.3356667,-123.314,-0.5,1.52
2023-11-02T15:57:43.740Z,34.56,-97.4975,4.68,0.62
2023-11-02T15:52:44.945Z,31.675,-104.401,7.674,1.8
2023-11-02T15:46:58.651Z,-17.5122,-178.9225,539.429,4.5
2023-11-02T15:38:31.630Z,47.6685,-120.096833333333,6.72,0.16
2023-11-02T15:21:54.429Z,34.55483333,-97.50316667,3.13,1.18
2023-11-02T15:20:07.650Z,58.1127,-156.5226,14.9,1.2
2023-11-02T15:13:20.036Z,44.8369,-116.0933,9.611,2.8
2023-11-02T15:02:57.420Z,40.6481667,-125.2143333,10,3.16
2023-11-02T15:02:30.600Z,62.9757,-150.2796,88.9,2.8
2023-11-02T14:54:00.400Z,33.497,-116.475,14.31,0.6
2023-11-02T14:44:31.110Z,38.8176651,-122.8146667,2.66,0.39
2023-11-02T14:26:31.190Z,52.3305,-174.1735,4.8,0.27
2023-11-02T14:23:29.130Z,53.8638333333333,-166.757,6.84,-1.02
2023-11-02T14:22:07.208Z,-45.83,-76.1427,15.37,4.7
2023-11-02T13:54:06.528Z,57.986,-155.4435,3.8,1.3
2023-11-02T13:53:52.700Z,37.4865,-118.8286667,2.38,0.87
2023-11-02T13:46:27.116Z,51.6637,-179.525,105.656,2.9
2023-11-02T13:39:42.908Z,31.626,-104.282,7.5198,2.9
2023-11-02T13:27:36.899Z,36.39983333,-98.442,8.9,1.13
2023-11-02T13:27:26.203Z,60.2296,-141.345,1.3,1.4
2023-11-02T13:26:18.450Z,38.8300018,-122.8190002,1.96,1.01
2023-11-02T13:22:59.299Z,13.7105,145.0123,117.005,4.5
2023-11-02T13:17:34.080Z,54.5686666666667,-163.506333333333,8.52,0.44
2023-11-02T13:15:24.750Z,46.1563333333333,-111.383,4.99,0.66
2023-11-02T13:14:38.430Z,38.813,-112.0605,10.71,1.67
2023-11-02T13:14:06.640Z,37.6516667,-118.822,4.48,0.38
2023-11-02T13:13:03.870Z,37.652,-118.8218333,4.53,0.54
2023-11-02T13:11:29.353Z,13.3137,144.0627,11.46,4.1
2023-11-02T13:06:34.510Z,54.5525,-163.506833333333,8.62,1.41
2023-11-02T13:06:03.921Z,32.069,-103.718,5.2318,1.7
2023-11-02T13:03:21.259Z,53.4414,-163.2688,35,2.5
2023-11-02T13:00:13.094Z,36.6908,-116.3276,9.8,0.8
2023-11-02T12:59:51.730Z,38.8426667,-122.8731667,2.77,2.03
2023-11-02T12:58:21.179Z,34.5305,-97.47616667,7.6,1.7
2023-11-02T12:51:52.390Z,33.9336667,-116.724,14.69,0.63
2023-11-02T12:51:44.140Z,17.8976666666667,-66.7901666666667,7.64,2.62
2023-11-02T12:47:28.301Z,31.659,-104.392,7.9054,2.9
2023-11-02T12:46:02.098Z,31.68,-104.397,5.9773,2.1
2023-11-02T12:43:44.990Z,37.1108333,-121.8393333,2.01,1.22
2023-11-02T12:42:25.540Z,53.865,-166.854333333333,5.94,-0.27
2023-11-02T12:34:36.680Z,38.824501,-122.8026657,2.33,0.94
2023-11-02T12:23:13.620Z,33.6601667,-116.7535,14.85,0.33
2023-11-02T12:20:27.420Z,38.7598333,-122.7335,1.75,1.52
2023-11-02T12:20:24.140Z,38.7608333,-122.7345,1.7,1.26
2023-11-02T12:20:19.810Z,40.5315,-123.5481667,8.15,1.62
2023-11-02T12:14:56.465Z,46.6045,-74.2513,10.2,2.5
2023-11-02T12:12:09.020Z,34.1085,-116.7948333,4.63,0.17
2023-11-02T12:12:07.050Z,34.0316667,-116.8658333,-0.35,0.89
2023-11-02T12:11:48.480Z,38.8075,-112.0585,6.12,1.47
2023-11-02T12:05:34.610Z,31.678,-104.398,6.4915,1.6
2023-11-02T12:04:07.621Z,31.673,-104.389,6.0802,2
2023-11-02T12:03:52.823Z,-31.1017,-178.2892,10,4.6
2023-11-02T12:01:16.464Z,-8.5205,-74.4013,132.952,4.5
2023-11-02T12:00:04.238Z,37.0604,-117.6216,8.6,0.5
2023-11-02T11:51:08.287Z,60.3649,-143.4005,4,1.5
2023-11-02T11:48:36.088Z,36.6512,-116.2717,6.7,-0.2
2023-11-02T11:48:27.110Z,37.4448333,-118.818,12.44,0.88
2023-11-02T11:47:27.218Z,37.4069,-114.3335,5.5,1.4
2023-11-02T11:45:23.870Z,38.847168,-122.8160019,1.49,1.01
2023-11-02T11:39:24.272Z,31.684,-104.4,6.6971,1.8
2023-11-02T11:38:32.499Z,36.6534,-116.2732,6.8,-0.3
2023-11-02T11:24:01.990Z,33.341,-116.6593333,10.18,0.36
2023-11-02T11:17:20.804Z,36.6514,-116.2721,6.6,0
2023-11-02T11:01:01.170Z,38.8145,-112.1053333,8.63,1.95
2023-11-02T10:59:20.430Z,42.539,-111.4393333,9.69,1.37
2023-11-02T10:59:19.930Z,46.8851666666667,-112.520666666667,10.09,0.7
2023-11-02T10:58:45.050Z,38.8258324,-122.8538361,2.24,0.45
2023-11-02T10:49:00.820Z,34.5445,-97.475,6.14,1.01
2023-11-02T10:45:21.290Z,38.8136667,-112.064,11.56,3.17
2023-11-02T10:39:52.462Z,36.6582,-116.2731,7.2,-0.3
2023-11-02T10:31:16.380Z,37.4303333,-113.1185,9.99,2.08
2023-11-02T10:28:28.820Z,61.0205,-152.375166666667,10.28,0.28
2023-11-02T10:24:15.530Z,58.2291666666667,-154.684833333333,26.58,1.09
2023-11-02T10:24:00.066Z,-9.6517,114.009,43.088,4.1
2023-11-02T10:14:58.160Z,38.8320007,-122.8166656,1.4,0.65
2023-11-02T10:14:37.380Z,39.8482,-120.3568,0,-0.2
2023-11-02T10:05:15.290Z,39.4571667,-122.9691667,6.55,1.71
2023-11-02T09:48:34.630Z,38.7789993,-122.7450027,-0.28,0.8
2023-11-02T09:47:13.100Z,39.2328333,-123.1563333,4.76,1.24
2023-11-02T09:33:41.380Z,33.6763333,-116.703,17.97,0.79
2023-11-02T09:31:18.260Z,38.8151665,-122.8188324,2.81,0.37
2023-11-02T09:28:07.130Z,52.595,-169.759833333333,3.18,1.78
2023-11-02T09:26:50.860Z,34.7346667,-120.4548333,1.17,1.37
2023-11-02T09:14:26.260Z,37.4286667,-113.1056667,9.57,1.49
2023-11-02T09:10:15.210Z,59.5132,-152.9653,85.3,2
2023-11-02T09:09:27.600Z,35.27116667,-98.009,6.06,1.37
2023-11-02T09:05:27.266Z,31.673,-104.185,4.949,1.7
2023-11-02T09:05:03.919Z,31.681,-104.317,7.2627,-0.1
2023-11-02T09:05:01.434Z,64.625,-152.6425,23,0.8
2023-11-02T08:57:14.760Z,53.8823333333333,-166.919166666667,8.06,-0.55
2023-11-02T08:51:45.070Z,32.226,-102.006,8.6325,2.9
2023-11-02T08:45:26.870Z,34.537,-97.485,5.19,1.74
2023-11-02T08:42:18.340Z,33.2341667,-116.4045,2.41,0.51
2023-11-02T08:36:12.200Z,33.2316667,-116.3925,4.28,1.03
2023-11-02T08:34:34.433Z,59.1138,-152.8449,63.7,1.9
2023-11-02T08:32:43.090Z,35.77,-120.3123333,3.92,1.9
2023-11-02T08:31:48.780Z,51.979,178.402833333333,14.67,1.43
2023-11-02T08:31:47.530Z,38.8323326,-122.8150024,1.28,0.24
2023-11-02T08:31:43.940Z,33.2725,-116.7798333,11.92,0.38
2023-11-02T08:30:31.890Z,34.0368333,-116.8345,13.06,0.6
2023-11-02T08:27:12.500Z,35.881,-118.061,8.08,1.79
2023-11-02T08:19:53.733Z,64.5406,-147.3115,0,1.4
2023-11-02T08:12:43.970Z,38.793499,-122.7483368,1.61,1.07
2023-11-02T08:09:18.010Z,55.3776,-157.6938,16.5,3
2023-11-02T08:06:37.630Z,34.53933333,-97.4845,5.44,1.08
2023-11-02T07:54:06.415Z,41.1835,-120.3521,0.1,1.4
2023-11-02T07:48:56.330Z,19.2199993133545,-155.390502929688,28.9200000762939,1.96000004
2023-11-02T07:46:22.230Z,60.0283333333333,-153.091833333333,-2.29,-0.59
2023-11-02T07:31:41.800Z,17.9675,-66.8383333333333,16.02,2.2
2023-11-02T07:27:05.810Z,19.1841659545898,-155.499664306641,34.1199989318848,2.03999996
2023-11-02T07:15:17.740Z,19.1803340911865,-155.492660522461,32.3499984741211,1.82
2023-11-02T07:13:46.230Z,33.3135,-116.2363333,7.73,0.98
2023-11-02T07:09:38.325Z,10.5407,-40.9099,10,4.9
2023-11-02T07:04:12.600Z,45.56,-119.777,2.43,1.25
2023-11-02T07:00:58.060Z,47.5503333333333,-121.932833333333,20.69,0.96
2023-11-02T06:57:49.006Z,62.9168,-151.0431,113.9,1.5
2023-11-02T06:55:06.180Z,44.3213333333333,-112.625,8.97,2.03
2023-11-02T06:50:26.698Z,11.4176,125.9187,20.118,5.7
2023-11-02T06:46:27.852Z,62.8668,-148.1524,56.7,1.3
2023-11-02T06:34:25.576Z,59.9895,-151.9181,67,1.7
2023-11-02T06:33:24.260Z,58.2616666666667,-155.103833333333,23.94,0.05
2023-11-02T06:29:07.240Z,-32.5413,-71.7427,48.906,4
2023-11-02T06:28:10.070Z,19.1246,-67.3433,74,3.48
2023-11-02T06:27:13.171Z,-2.7811,127.8272,30.432,4.6
2023-11-02T06:22:20.673Z,63.3582,-149.8523,85.4,1.7
2023-11-02T06:21:20.520Z,33.764,-116.9353333,14.05,0.81
2023-11-02T06:21:16.780Z,33.0548333,-116.4315,7.65,0.66
2023-11-02T06:19:24.093Z,36.8125,-115.7834,9.1,-0.3
2023-11-02T06:13:33.700Z,33.4623333,-116.8838333,11.6,1.75
2023-11-02T06:04:46.010Z,34.366,-118.6378333,10.54,0.9
2023-11-02T05:57:21.120Z,35.1543333,-118.677,9.37,0.81
2023-11-02T05:39:29.380Z,44.8381666666667,-111.556333333333,9.41,0.91
2023-11-02T05:35:42.020Z,38.8053333,-122.7776667,1.81,1.38
2023-11-02T05:34:09.059Z,38.8904,-118.5908,9.4,1.2
2023-11-02T05:30:38.166Z,60.3265,-153.2124,16.4,1.5
2023-11-02T05:29:30.860Z,34.4395,-119.2945,5.8,1.25
2023-11-02T05:27:16.034Z,-24.9688,-71.0125,26.857,4.4
2023-11-02T05:15:34.535Z,64.28,-148.5152,3.7,1.2
2023-11-02T05:11:21.700Z,51.9651666666667,178.326833333333,10.96,1.92
2023-11-02T04:51:38.256Z,59.4249,-145.0736,59.2,2
2023-11-02T04:40:49.110Z,38.9323333,-123.1391667,5.76,1.17
2023-11-02T04:39:10.360Z,46.118,-122.169333333333,10.3,1.06
2023-11-02T04:37:41.900Z,19.4348,-64.762,34,3.71
2023-11-02T04:33:13.496Z,56.002,-156.5314,10,2.8
2023-11-02T04:29:01.900Z,38.7661667,-122.425,7.52,1.24
2023-11-02T04:25:38.391Z,31.719,-104.301,6.1316,1.6
2023-11-02T04:24:47.511Z,31.716,-104.302,4.769,1.6
2023-11-02T04:24:39.970Z,17.8765,-65.735,8.82,3.03
2023-11-02T04:23:11.041Z,58.5514,-154.8489,116.1,1.2
2023-11-02T04:21:34.730Z,37.1123333,-121.8383333,1.98,1.33
2023-11-02T04:10:53.660Z,37.6333333,-118.8808333,4.6,0.38
2023-11-02T04:08:01.590Z,33.988,-116.3821667,9.99,0.74
2023-11-02T04:06:48.953Z,62.1797,-150.12,9.8,2.4
2023-11-02T03:53:41.120Z,35.3955,-118.2243333,5.64,1.99
2023-11-02T03:50:02.410Z,37.4855,-118.8045,5.66,0.85
2023-11-02T03:49:42.210Z,37.4946667,-118.8098333,5.83,0.74
2023-11-02T03:48:17.810Z,36.6536,-116.2706,6.7,-0.4
2023-11-02T03:46:22.419Z,38.1587,-117.9838,9.1,1.2
2023-11-02T03:43:18.589Z,36.40266667,-98.44333333,7.92,1.76
2023-11-02T03:42:41.160Z,38.812,-111.4463333,13.12,0.88
2023-11-02T03:41:48.993Z,39.1772,-119.6041,4.9,0.8
2023-11-02T03:37:41.126Z,-27.6027,-175.6019,10,4.7
2023-11-02T03:35:56.755Z,-24.0258,-66.7207,217.172,4.3
2023-11-02T03:34:56.209Z,39.6878,-119.9833,2.2,0.6
2023-11-02T03:30:51.038Z,44.8514,-116.0869,9.146,2.2
2023-11-02T03:30:34.364Z,61.5316,-146.5916,32.1,1.4
2023-11-02T03:29:45.780Z,35.6675,-117.4861667,5.13,0.59
2023-11-02T03:22:49.920Z,54.2373333333333,-165.911,23.19,-0.2
2023-11-02T03:22:46.530Z,33.9888333,-116.3808333,9.62,1.06
2023-11-02T03:22:34.590Z,33.68,-116.7066667,14.8,0.82
2023-11-02T03:19:09.750Z,38.8364983,-122.7911682,2.16,1.03
2023-11-02T03:18:13.850Z,38.9988333,-122.5856667,5.96,0.63
2023-11-02T03:17:57.080Z,38.8361667,-122.7901667,2.11,0.36
2023-11-02T03:15:55.835Z,39.7349,-120.5749,15.1,0.9
2023-11-02T03:08:02.175Z,61.4944,-149.9781,24.9,2.6
2023-11-02T03:01:26.852Z,60.037,-149.181,7.7,2
2023-11-02T02:56:32.950Z,45.3016666666667,-121.651166666667,6.58,0.29
2023-11-02T02:39:45.551Z,-5.9376,130.7216,144.764,4.6
2023-11-02T02:39:08.010Z,58.2921666666667,-154.979333333333,2.18,1.19
2023-11-02T02:32:53.926Z,31.67,-104.185,6.1316,2.5
2023-11-02T02:32:53.918Z,31.674,-104.181,6.3886,2.6
